date,Kjelavatn,Staavatn,Langesae,Foersvatn,Venemo,Botnedalsvatn,Bitdalsvatn,Vaamarvatn,Langeidvatn,Totak,Songavatn,Vinjevatn,Bandak,Bordalsvatn,Byrtevatn,Hyljelihyl,Vatjern
2016-02-01 00:00:00+00:00,0.01,0.01,18.32,18.32,0.01,5.04,17.89,0.01,0.01,0.01,17.89,4.38,17.56,18.32,0.01,0.01,0.01
2016-02-02 00:00:00+00:00,0.01,0.01,17.72,17.72,0.01,4.83,17.39,0.01,0.01,0.01,17.39,1.48,16.15,17.72,0.01,0.01,0.01
2016-02-03 00:00:00+00:00,0.01,0.01,17.67,17.67,0.01,5.02,17.42,0.01,0.01,0.01,17.42,10.39,16.78,17.67,0.01,0.01,0.01
2016-02-04 00:00:00+00:00,0.01,0.01,17.77,17.77,0.01,5.24,17.6,0.01,0.01,0.01,17.6,1.78,19.11,17.77,0.01,0.01,0.01
2016-02-05 00:00:00+00:00,0.01,0.01,18.11,18.11,0.01,5.32,17.8,0.01,0.01,0.01,17.8,1.68,23.15,18.11,0.01,0.01,0.01
2016-02-06 00:00:00+00:00,0.01,0.01,18.21,18.21,0.01,5.37,17.94,0.01,0.01,0.01,17.94,0.01,17.07,18.21,0.01,0.01,0.01
2016-02-07 00:00:00+00:00,0.01,0.01,18.32,18.32,0.01,5.41,18.38,0.01,0.01,0.01,18.38,17.99,17.91,18.32,0.01,0.01,0.01
2016-02-08 00:00:00+00:00,0.01,0.01,18.57,18.57,0.01,5.63,18.91,0.01,0.01,0.01,18.91,15.52,17.74,18.57,0.01,0.01,0.01
2016-02-09 00:00:00+00:00,0.01,0.01,19.21,19.21,0.01,5.98,19.83,0.01,0.01,0.01,19.83,27.86,19.95,19.21,0.01,0.01,0.01
2016-02-10 00:00:00+00:00,0.01,0.01,18.71,18.71,0.01,6.18,20.94,0.01,0.01,0.01,20.94,35.58,20.64,18.71,0.01,0.01,0.01
2016-02-11 00:00:00+00:00,0.01,0.01,18.16,18.16,0.01,6.11,20.9,0.01,0.01,0.01,20.9,22.67,19.44,18.16,0.01,0.01,0.01
2016-02-12 00:00:00+00:00,0.01,0.01,20.37,20.37,0.01,6.36,21.42,0.01,0.01,0.01,21.42,19.48,13.45,20.37,0.01,0.01,0.01
2016-02-13 00:00:00+00:00,0.01,0.01,20.58,20.58,0.01,6.41,21.2,0.01,0.01,0.01,21.2,27.77,9.16,20.58,0.01,0.01,0.01
2016-02-14 00:00:00+00:00,0.01,0.01,20.04,20.04,0.01,6.27,20.84,0.01,0.01,0.01,20.84,39.27,8.35,20.04,0.01,0.01,0.01
2016-02-15 00:00:00+00:00,0.01,0.01,19.77,19.77,0.01,5.85,20.7,0.01,0.01,0.01,20.7,20.6,9.46,19.77,0.01,0.01,0.01
2016-02-16 00:00:00+00:00,0.01,0.01,19.4,19.4,0.01,5.44,20.33,0.01,0.01,0.01,20.33,17.74,10.65,19.4,0.01,0.01,0.01
2016-02-17 00:00:00+00:00,0.01,0.01,18.67,18.67,0.01,4.93,19.48,0.01,0.01,0.01,19.48,16.23,7.33,18.67,0.01,0.01,0.01
2016-02-18 00:00:00+00:00,0.01,0.01,18.9,18.9,0.01,4.65,19.64,0.01,0.01,0.01,19.64,1.63,5.5,18.9,0.01,0.01,0.01
2016-02-19 00:00:00+00:00,0.01,0.01,19.0,19.0,0.01,4.56,19.74,0.01,0.01,0.01,19.74,0.01,4.3,19.0,0.01,0.01,0.01
2016-02-20 00:00:00+00:00,0.01,0.01,19.51,19.51,0.01,4.82,19.95,0.01,0.01,0.01,19.95,0.01,4.19,19.51,0.01,0.01,0.01
2016-02-21 00:00:00+00:00,0.01,0.01,20.09,20.09,0.01,5.33,20.47,0.01,0.01,0.01,20.47,0.01,5.52,20.09,0.01,0.01,0.01
2016-02-22 00:00:00+00:00,0.01,0.01,20.5,20.5,0.01,5.86,20.91,0.01,0.01,0.01,20.91,0.01,6.27,20.5,0.01,0.01,0.01
2016-02-23 00:00:00+00:00,0.01,0.01,21.03,21.03,0.01,6.25,21.44,0.01,0.22,0.01,21.44,0.01,18.79,21.03,0.01,0.01,0.22
2016-02-24 00:00:00+00:00,0.01,0.01,21.08,21.08,0.01,6.26,21.47,0.01,0.01,0.01,21.47,4.7,21.32,21.08,0.01,0.01,0.01
2016-02-25 00:00:00+00:00,0.01,0.01,21.39,21.39,0.01,6.1,21.8,0.01,0.01,0.01,21.8,29.25,19.15,21.39,0.01,0.01,0.01
2016-02-26 00:00:00+00:00,0.01,0.01,21.24,21.24,0.01,5.85,21.65,0.01,0.01,0.01,21.65,41.98,19.08,21.24,0.01,0.01,0.01
2016-02-27 00:00:00+00:00,0.01,0.01,21.32,21.32,0.01,6.02,21.69,0.01,0.11,0.01,21.69,24.8,18.67,21.32,0.01,0.01,0.11
2016-02-28 00:00:00+00:00,0.01,0.01,21.3,21.3,0.01,5.28,21.65,0.01,0.01,0.01,21.65,19.77,33.74,21.3,0.01,0.01,0.01
2016-02-29 00:00:00+00:00,0.97,0.97,21.84,21.84,0.22,8.19,22.65,0.22,0.34,0.22,22.65,17.23,59.39,21.84,0.94,0.22,0.34
2016-03-01 00:00:00+00:00,0.01,0.01,21.77,21.77,0.01,6.13,22.34,0.01,0.45,0.01,22.34,21.58,42.73,21.77,0.01,0.01,0.45
2016-03-02 00:00:00+00:00,0.01,0.01,22.3,22.3,0.01,5.28,23.05,0.01,0.8,0.01,23.05,28.9,44.06,22.3,0.01,0.01,0.8
2016-03-03 00:00:00+00:00,0.01,0.01,22.17,22.17,0.01,4.54,23.18,0.01,0.35,0.01,23.18,18.9,44.21,22.17,0.01,0.01,0.35
2016-03-04 00:00:00+00:00,0.01,0.01,22.1,22.1,0.01,4.5,23.33,0.01,0.35,0.01,23.33,11.03,38.7,22.1,0.01,0.01,0.35
2016-03-05 00:00:00+00:00,0.01,0.01,22.43,22.43,0.01,4.69,23.73,0.01,0.24,0.01,23.73,6.16,34.93,22.43,0.01,0.01,0.24
2016-03-06 00:00:00+00:00,0.01,0.01,22.79,22.79,0.01,5.05,24.13,0.01,0.36,0.01,24.13,1.84,33.86,22.79,0.01,0.01,0.36
2016-03-07 00:00:00+00:00,0.01,0.01,22.78,22.78,0.01,5.13,24.48,0.01,0.59,0.01,24.48,2.13,32.08,22.78,0.01,0.01,0.59
2016-03-08 00:00:00+00:00,0.12,0.12,22.21,22.21,0.01,5.37,24.41,0.01,0.81,0.01,24.41,19.71,29.5,22.21,0.01,0.01,0.81
2016-03-09 00:00:00+00:00,0.8,0.8,21.64,21.64,0.01,5.98,24.1,0.01,1.13,0.01,24.1,23.4,30.35,21.64,0.01,0.01,1.13
2016-03-10 00:00:00+00:00,1.62,1.62,21.42,21.42,0.01,8.24,24.06,0.01,1.43,0.01,24.06,20.05,30.52,21.42,0.01,0.01,1.43
2016-03-11 00:00:00+00:00,2.43,2.43,21.52,21.52,0.01,11.63,23.97,0.01,1.51,0.01,23.97,0.01,27.64,21.52,0.01,0.01,1.51
2016-03-12 00:00:00+00:00,3.15,3.15,21.42,21.42,0.01,14.26,23.62,0.01,1.57,0.01,23.62,0.01,29.76,21.42,0.01,0.01,1.57
2016-03-13 00:00:00+00:00,3.9,3.9,21.35,21.35,0.01,16.09,23.44,0.01,1.56,0.01,23.44,0.01,29.24,21.35,0.01,0.01,1.56
2016-03-14 00:00:00+00:00,4.61,4.61,21.44,21.44,0.01,17.02,23.23,0.01,1.53,0.01,23.23,0.01,27.65,21.44,0.01,0.01,1.53
2016-03-15 00:00:00+00:00,5.29,5.29,21.3,21.3,0.01,17.22,23.1,0.01,1.71,0.01,23.1,27.13,26.42,21.3,0.01,0.01,1.71
2016-03-16 00:00:00+00:00,6.0,6.0,21.22,21.22,0.01,16.25,23.01,0.01,1.98,0.01,23.01,43.02,24.82,21.22,0.01,0.01,1.98
2016-03-17 00:00:00+00:00,6.68,6.68,21.09,21.09,0.01,13.56,22.94,0.01,1.72,0.01,22.94,27.07,23.72,21.09,0.01,0.01,1.72
2016-03-18 00:00:00+00:00,7.33,7.33,20.71,20.71,0.01,10.86,22.79,0.01,1.59,0.01,22.79,20.13,22.15,20.71,0.01,0.01,1.59
2016-03-19 00:00:00+00:00,7.95,7.95,20.4,20.4,0.01,7.43,22.62,0.01,1.55,0.01,22.62,25.75,21.14,20.4,0.01,0.01,1.55
2016-03-20 00:00:00+00:00,8.5,8.5,19.98,19.98,0.01,4.74,22.36,0.01,1.63,0.01,22.36,33.73,16.98,19.98,0.01,0.01,1.63
2016-03-21 00:00:00+00:00,8.93,8.93,19.67,19.67,0.01,3.39,21.89,0.01,1.59,0.01,21.89,33.44,18.37,19.67,0.01,0.01,1.59
2016-03-22 00:00:00+00:00,9.12,9.12,19.07,19.07,0.01,2.5,21.27,0.01,1.62,0.01,21.27,31.63,17.39,19.07,0.01,0.01,1.62
2016-03-23 00:00:00+00:00,9.44,9.44,18.69,18.69,0.01,2.34,21.02,0.01,1.84,0.01,21.02,22.73,20.07,18.69,0.05,0.01,1.84
2016-03-24 00:00:00+00:00,9.91,9.91,18.47,18.47,0.01,2.9,21.03,0.01,1.49,0.01,21.03,7.1,20.62,18.47,0.87,0.01,1.49
2016-03-25 00:00:00+00:00,10.52,10.52,18.19,18.19,0.01,4.53,21.17,0.01,1.66,0.01,21.17,3.51,22.06,18.19,1.61,0.01,1.66
2016-03-26 00:00:00+00:00,11.18,11.18,17.97,17.97,0.01,6.65,21.41,0.01,1.67,0.01,21.41,20.89,23.55,17.97,2.4,0.01,1.67
2016-03-27 00:00:00+00:00,11.85,11.85,17.52,17.52,0.01,8.52,21.56,0.01,1.58,0.01,21.56,30.25,30.88,17.52,3.03,0.01,1.58
2016-03-28 00:00:00+00:00,12.69,12.69,17.49,17.49,0.01,10.16,21.98,0.01,1.69,0.01,21.98,29.23,40.75,17.49,3.42,0.01,1.69
2016-03-29 00:00:00+00:00,13.96,13.96,18.06,18.06,0.01,12.96,22.83,0.01,1.92,0.01,22.83,18.99,42.32,18.06,3.99,0.01,1.92
2016-03-30 00:00:00+00:00,15.17,15.17,18.16,18.16,0.01,18.27,23.22,0.01,1.52,0.01,23.22,18.39,25.74,18.16,4.51,0.01,1.52
2016-03-31 00:00:00+00:00,16.07,16.07,17.9,17.9,0.01,21.33,23.16,0.01,1.53,0.01,23.16,13.58,21.99,17.9,5.24,0.01,1.53
2016-04-01 00:00:00+00:00,16.82,16.82,17.54,17.54,0.01,30.0,23.02,0.01,1.55,0.01,23.02,8.21,23.75,17.54,5.87,0.01,1.55
2016-04-02 00:00:00+00:00,17.5,17.5,17.24,17.24,0.01,37.9,23.05,0.01,1.46,0.01,23.05,15.72,22.96,17.24,6.5,0.01,1.46
2016-04-03 00:00:00+00:00,18.23,18.23,17.06,17.06,0.01,42.54,23.25,0.01,1.5,0.01,23.25,22.4,22.0,17.06,7.0,0.01,1.5
2016-04-04 00:00:00+00:00,19.03,19.03,16.87,16.87,0.01,42.72,23.38,0.01,1.46,0.01,23.38,20.81,22.45,16.87,7.32,0.01,1.46
2016-04-05 00:00:00+00:00,19.78,19.78,16.58,16.58,0.01,42.62,23.37,0.01,1.28,0.01,23.37,17.18,19.89,16.58,7.4,0.01,1.28
2016-04-06 00:00:00+00:00,20.5,20.5,16.34,16.34,0.01,42.68,23.43,0.01,1.18,0.01,23.43,20.47,3.97,16.34,7.6,0.01,1.18
2016-04-07 00:00:00+00:00,21.56,21.56,16.53,16.53,0.01,43.69,24.01,0.01,0.99,0.01,24.01,22.35,0.01,16.53,8.09,0.01,0.99
2016-04-08 00:00:00+00:00,22.15,22.15,16.76,16.76,0.01,44.34,24.42,0.01,0.79,0.01,24.42,14.93,0.01,16.76,8.57,0.01,0.79
2016-04-09 00:00:00+00:00,23.21,23.21,16.75,16.75,0.01,44.5,24.56,0.01,0.69,0.01,24.56,19.19,0.01,16.75,9.06,0.01,0.69
2016-04-10 00:00:00+00:00,24.22,24.22,16.69,16.69,0.01,44.21,24.29,0.01,0.58,0.01,24.29,26.53,0.01,16.69,9.55,0.01,0.58
2016-04-11 00:00:00+00:00,25.01,25.01,16.89,16.89,0.01,43.69,23.68,0.01,0.57,0.01,23.68,29.35,2.85,16.89,9.95,0.01,0.57
2016-04-12 00:00:00+00:00,26.61,26.61,17.27,17.27,0.01,36.03,22.99,0.01,0.57,0.01,22.99,31.85,9.36,17.27,10.41,0.01,0.57
2016-04-13 00:00:00+00:00,28.07,28.07,17.39,17.39,0.01,34.04,22.3,0.01,0.66,0.01,22.3,37.04,12.35,17.39,10.75,0.01,0.66
2016-04-14 00:00:00+00:00,29.14,29.14,17.44,17.44,0.01,36.03,21.53,0.01,0.64,0.01,21.53,33.55,10.73,17.44,10.9,0.01,0.64
2016-04-15 00:00:00+00:00,28.77,28.77,17.61,17.61,0.01,37.32,20.95,0.01,0.52,0.01,20.95,22.57,12.19,17.61,11.13,0.01,0.52
2016-04-16 00:00:00+00:00,27.75,27.75,17.75,17.75,0.01,34.58,20.69,0.01,0.42,0.01,20.69,26.03,12.97,17.75,11.43,0.01,0.42
2016-04-17 00:00:00+00:00,27.31,27.31,18.31,18.31,0.01,37.19,20.69,0.01,0.21,0.01,20.69,35.72,14.11,18.31,11.83,0.01,0.21
2016-04-18 00:00:00+00:00,28.07,28.07,19.2,19.2,0.01,39.31,20.94,0.01,0.11,0.01,20.94,41.87,20.51,19.2,12.33,0.01,0.11
2016-04-19 00:00:00+00:00,29.21,29.21,20.14,20.14,0.01,29.39,21.38,0.01,0.01,0.01,21.38,28.36,24.94,20.14,12.91,0.01,0.01
2016-04-20 00:00:00+00:00,30.2,30.2,20.91,20.91,0.01,34.42,21.87,0.01,0.24,0.01,21.87,15.72,26.37,20.91,13.48,0.01,0.24
2016-04-21 00:00:00+00:00,30.83,30.83,21.69,21.69,0.01,45.34,22.06,0.01,0.37,0.01,22.06,0.01,26.13,21.69,13.98,0.01,0.37
2016-04-22 00:00:00+00:00,31.49,31.49,23.04,23.04,0.01,46.58,22.49,0.01,0.25,0.01,22.49,0.01,26.88,23.04,14.82,0.01,0.25
2016-04-23 00:00:00+00:00,31.56,31.56,24.48,24.48,0.01,46.84,22.44,0.01,0.51,0.01,22.44,0.01,26.27,24.48,15.61,0.01,0.51
2016-04-24 00:00:00+00:00,31.5,31.5,25.63,25.63,0.01,47.09,22.38,0.01,0.8,0.01,22.38,17.54,29.27,25.63,16.53,0.01,0.8
2016-04-25 00:00:00+00:00,31.34,31.34,24.53,24.53,0.01,41.98,22.22,0.01,0.98,0.01,22.22,16.28,32.42,24.53,17.4,0.01,0.98
2016-04-26 00:00:00+00:00,31.43,31.43,23.59,23.59,0.01,38.93,22.11,0.01,1.34,0.01,22.11,22.25,35.5,23.59,18.25,0.01,1.34
2016-04-27 00:00:00+00:00,31.7,31.7,23.6,23.6,0.01,39.65,21.93,0.01,1.82,0.01,21.93,36.0,40.02,23.6,18.96,0.01,1.82
2016-04-28 00:00:00+00:00,31.49,31.49,23.74,23.74,4.91,40.19,21.88,4.91,2.18,4.91,21.88,47.79,42.48,23.74,19.94,4.91,2.18
2016-04-29 00:00:00+00:00,31.09,31.09,23.06,23.06,8.34,37.47,21.06,8.34,2.4,8.34,21.06,33.42,43.52,23.06,20.3,8.34,2.4
2016-04-30 00:00:00+00:00,31.56,31.56,22.96,22.96,11.33,34.54,20.79,11.33,3.36,11.33,20.79,22.37,44.39,22.96,21.26,11.33,3.36
2016-05-01 00:00:00+00:00,29.54,29.54,22.33,22.33,13.18,28.2,20.1,13.18,6.19,13.18,20.1,16.83,44.16,22.33,21.34,13.18,6.19
2016-05-02 00:00:00+00:00,25.34,25.34,21.57,21.57,14.05,25.34,19.19,14.05,8.99,14.05,19.19,36.35,41.79,21.57,21.33,14.05,8.99
2016-05-03 00:00:00+00:00,21.12,21.12,21.14,21.14,14.68,26.75,18.61,14.68,13.04,14.68,18.61,40.34,39.79,21.14,21.99,14.68,13.04
2016-05-04 00:00:00+00:00,20.87,20.87,21.02,21.02,15.3,28.23,18.29,15.3,17.72,15.3,18.29,36.41,37.2,21.02,22.49,15.3,17.72
2016-05-05 00:00:00+00:00,20.53,20.53,21.7,21.7,15.91,29.02,17.85,15.91,21.0,15.91,17.85,20.92,33.38,21.7,22.74,15.91,21.0
2016-05-06 00:00:00+00:00,20.81,20.81,22.68,22.68,16.93,31.45,17.93,16.93,22.14,16.93,17.93,15.36,34.06,22.68,24.14,16.93,22.14
2016-05-07 00:00:00+00:00,21.22,21.22,23.01,23.01,17.8,29.47,18.07,17.8,22.98,17.8,18.07,18.12,37.29,23.01,25.06,17.8,22.98
2016-05-08 00:00:00+00:00,21.57,21.57,22.27,22.27,17.41,24.06,18.25,17.41,23.58,17.41,18.25,22.08,38.87,22.27,25.5,17.41,23.58
2016-05-09 00:00:00+00:00,22.01,22.01,24.23,24.23,16.31,21.69,18.79,16.31,24.54,16.31,18.79,40.21,44.04,24.23,26.03,16.31,24.54
2016-05-10 00:00:00+00:00,22.09,22.09,26.03,26.03,15.16,21.01,18.89,15.16,24.7,15.16,18.89,44.19,38.78,26.03,25.89,15.16,24.7
2016-05-11 00:00:00+00:00,23.25,23.25,27.59,27.59,14.29,20.5,18.89,14.29,24.5,14.29,18.89,44.4,37.0,27.59,25.82,14.29,24.5
2016-05-12 00:00:00+00:00,26.69,26.69,30.03,30.03,13.63,20.5,18.96,13.63,24.32,13.63,18.96,45.1,38.16,30.03,26.22,13.63,24.32
2016-05-13 00:00:00+00:00,30.41,30.41,31.74,31.74,13.94,20.57,19.07,13.94,24.19,13.94,19.07,45.69,36.55,31.74,26.67,13.94,24.19
2016-05-14 00:00:00+00:00,34.45,34.45,33.36,33.36,14.3,21.21,19.03,14.3,24.22,14.3,19.03,38.71,33.66,33.36,27.23,14.3,24.22
2016-05-15 00:00:00+00:00,38.27,38.27,35.76,35.76,14.84,22.99,19.27,14.84,24.89,14.84,19.27,46.5,40.38,35.76,29.09,14.84,24.89
2016-05-16 00:00:00+00:00,44.43,44.43,37.76,37.76,16.05,25.05,19.61,16.05,25.54,16.05,19.61,47.05,41.97,37.76,30.47,16.05,25.54
2016-05-17 00:00:00+00:00,46.03,46.03,39.3,39.3,18.21,30.06,20.32,18.21,26.2,18.21,20.32,47.51,42.76,39.3,31.42,18.21,26.2
2016-05-18 00:00:00+00:00,45.52,45.52,40.66,40.66,19.86,31.51,20.92,19.86,27.37,19.86,20.92,47.33,22.95,40.66,31.62,19.86,27.37
2016-05-19 00:00:00+00:00,44.27,44.27,41.47,41.47,20.45,30.75,21.22,20.45,27.83,20.45,21.22,46.86,22.49,41.47,31.23,20.45,27.83
2016-05-20 00:00:00+00:00,43.97,43.97,41.96,41.96,21.19,29.77,21.68,21.19,28.16,21.19,21.68,46.89,22.26,41.96,30.93,21.19,28.16
2016-05-21 00:00:00+00:00,43.39,43.39,41.69,41.69,21.45,28.21,21.91,21.45,28.2,21.45,21.91,47.01,23.2,41.69,30.06,21.45,28.2
2016-05-22 00:00:00+00:00,40.87,40.87,41.23,41.23,21.16,26.08,21.69,21.16,27.7,21.16,21.69,47.04,25.95,41.23,28.96,21.16,27.7
2016-05-23 00:00:00+00:00,37.66,37.66,41.2,41.2,21.0,24.04,20.95,21.0,26.71,21.0,20.95,43.48,29.77,41.2,28.13,21.0,26.71
2016-05-24 00:00:00+00:00,36.38,36.38,41.73,41.73,21.65,23.28,20.37,21.65,25.82,21.65,20.37,46.09,34.82,41.73,27.55,21.65,25.82
2016-05-25 00:00:00+00:00,37.23,37.23,42.11,42.11,22.47,22.95,20.14,22.47,25.37,22.47,20.14,46.02,33.18,42.11,27.18,22.47,25.37
2016-05-26 00:00:00+00:00,37.21,37.21,42.1,42.1,22.9,22.62,19.97,22.9,24.98,22.9,19.97,45.73,26.33,42.1,26.64,22.9,24.98
2016-05-27 00:00:00+00:00,36.16,36.16,41.64,41.64,22.68,22.52,19.63,22.68,24.27,22.68,19.63,38.02,22.43,41.64,25.85,22.68,24.27
2016-05-28 00:00:00+00:00,34.95,34.95,41.21,41.21,22.32,22.6,19.43,22.32,23.24,22.32,19.43,43.46,23.25,41.21,25.21,22.32,23.24
2016-05-29 00:00:00+00:00,33.79,33.79,41.02,41.02,21.35,22.7,19.05,21.35,22.36,21.35,19.05,23.86,25.1,41.02,24.4,21.35,22.36
2016-05-30 00:00:00+00:00,32.73,32.73,40.97,40.97,19.47,22.99,18.45,19.47,18.21,19.47,18.45,4.36,44.19,40.97,23.73,19.47,18.21
2016-05-31 00:00:00+00:00,31.78,31.78,40.37,40.37,17.64,23.4,17.52,17.64,12.03,17.64,17.52,9.58,22.98,40.37,23.25,17.64,12.03
2016-06-01 00:00:00+00:00,30.83,30.83,39.7,39.7,15.41,23.68,16.52,15.41,6.18,15.41,16.52,16.95,20.03,39.7,23.12,15.41,6.18
2016-06-02 00:00:00+00:00,29.66,29.66,39.68,39.68,12.83,23.98,15.58,12.83,2.88,12.83,15.58,31.65,20.16,39.68,23.22,12.83,2.88
2016-06-03 00:00:00+00:00,29.72,29.72,38.49,38.49,10.91,24.7,14.77,10.91,0.73,10.91,14.77,43.45,21.14,38.49,23.56,10.91,0.73
2016-06-04 00:00:00+00:00,29.54,29.54,36.78,36.78,8.78,25.22,14.09,8.78,0.01,8.78,14.09,43.3,23.02,36.78,23.87,8.78,0.01
2016-06-05 00:00:00+00:00,28.76,28.76,36.35,36.35,7.18,25.75,13.56,7.18,0.01,7.18,13.56,37.42,22.21,36.35,24.34,7.18,0.01
2016-06-06 00:00:00+00:00,28.04,28.04,36.56,36.56,9.48,26.81,13.27,9.48,0.01,9.48,13.27,24.05,24.82,36.56,25.17,9.48,0.01
2016-06-07 00:00:00+00:00,27.78,27.78,36.78,36.78,10.72,27.31,12.93,10.72,0.01,10.72,12.93,36.41,25.97,36.78,25.93,10.72,0.01
2016-06-08 00:00:00+00:00,27.59,27.59,36.77,36.77,9.44,27.62,12.54,9.44,0.01,9.44,12.54,48.78,36.2,36.77,26.51,9.44,0.01
2016-06-09 00:00:00+00:00,28.25,28.25,37.28,37.28,9.8,28.3,12.51,9.8,0.01,9.8,12.51,35.95,39.34,37.28,27.46,9.8,0.01
2016-06-10 00:00:00+00:00,29.21,29.21,37.8,37.8,13.68,29.01,12.69,13.68,0.01,13.68,12.69,22.47,50.4,37.8,28.57,13.68,0.01
2016-06-11 00:00:00+00:00,30.34,30.34,38.44,38.44,16.92,29.88,12.92,16.92,1.27,16.92,12.92,0.01,37.65,38.44,29.93,16.92,1.27
2016-06-12 00:00:00+00:00,31.2,31.2,38.69,38.69,19.37,30.34,12.98,19.37,3.24,19.37,12.98,13.48,34.76,38.69,31.13,19.37,3.24
2016-06-13 00:00:00+00:00,31.35,31.35,38.67,38.67,20.39,30.48,12.86,20.39,2.6,20.39,12.86,31.49,35.16,38.67,32.21,20.39,2.6
2016-06-14 00:00:00+00:00,31.07,31.07,38.83,38.83,21.7,30.45,12.58,21.7,0.94,21.7,12.58,28.66,29.4,38.83,32.87,21.7,0.94
2016-06-15 00:00:00+00:00,30.24,30.24,39.11,39.11,22.08,30.04,11.94,22.08,0.92,22.08,11.94,15.28,30.37,39.11,33.17,22.08,0.92
2016-06-16 00:00:00+00:00,29.2,29.2,39.06,39.06,21.52,29.19,11.27,21.52,0.45,21.52,11.27,5.81,37.23,39.06,32.98,21.52,0.45
2016-06-17 00:00:00+00:00,28.63,28.63,38.85,38.85,21.38,28.39,10.59,21.38,0.01,21.38,10.59,5.02,39.9,38.85,32.82,21.38,0.01
2016-06-18 00:00:00+00:00,28.52,28.52,38.68,38.68,20.07,27.72,10.06,20.07,0.01,20.07,10.06,18.22,49.96,38.68,32.62,20.07,0.01
2016-06-19 00:00:00+00:00,29.03,29.03,38.68,38.68,18.2,27.34,9.54,18.2,0.99,18.2,9.54,21.74,49.8,38.68,32.19,18.2,0.99
2016-06-20 00:00:00+00:00,29.25,29.25,38.3,38.3,19.42,27.12,8.66,19.42,0.51,19.42,8.66,20.23,49.49,38.3,31.92,19.42,0.51
2016-06-21 00:00:00+00:00,28.87,28.87,38.06,38.06,20.65,27.08,7.7,20.65,0.01,20.65,7.7,17.08,49.01,38.06,32.17,20.65,0.01
2016-06-22 00:00:00+00:00,28.43,28.43,38.09,38.09,22.96,26.56,6.92,22.96,0.51,22.96,6.92,22.4,45.48,38.09,32.71,22.96,0.51
2016-06-23 00:00:00+00:00,27.93,27.93,37.97,37.97,24.91,25.57,5.98,24.91,0.01,24.91,5.98,40.78,33.96,37.97,32.76,24.91,0.01
2016-06-24 00:00:00+00:00,26.76,26.76,37.55,37.55,26.33,24.53,4.79,26.33,0.47,26.33,4.79,45.95,24.64,37.55,32.26,26.33,0.47
2016-06-25 00:00:00+00:00,25.68,25.68,35.92,35.92,27.56,23.94,3.49,27.56,1.66,27.56,3.49,46.81,20.24,35.92,30.53,27.56,1.66
2016-06-26 00:00:00+00:00,24.53,24.53,33.71,33.71,29.04,23.25,2.24,29.04,0.82,29.04,2.24,45.9,16.6,33.71,27.12,29.04,0.82
2016-06-27 00:00:00+00:00,23.63,23.63,32.38,32.38,33.69,23.06,1.74,33.69,0.01,33.69,1.74,41.89,9.06,32.38,25.9,33.69,0.01
2016-06-28 00:00:00+00:00,23.16,23.16,31.19,31.19,40.68,22.94,1.59,40.68,0.01,40.68,1.59,44.96,9.99,31.19,26.97,40.68,0.01
2016-06-29 00:00:00+00:00,22.63,22.63,29.72,29.72,44.34,22.3,1.41,44.34,0.01,44.34,1.41,35.34,18.06,29.72,25.34,44.34,0.01
2016-06-30 00:00:00+00:00,21.71,21.71,28.19,28.19,40.02,19.94,1.07,40.02,0.01,40.02,1.07,22.48,22.3,28.19,21.46,40.02,0.01
2016-07-01 00:00:00+00:00,19.99,19.99,27.41,27.41,38.73,17.02,0.74,38.73,0.01,38.73,0.74,0.01,15.56,27.41,20.46,38.73,0.01
2016-07-02 00:00:00+00:00,18.43,18.43,27.02,27.02,42.66,15.74,0.49,42.66,0.01,42.66,0.49,0.01,6.51,27.02,20.81,42.66,0.01
2016-07-03 00:00:00+00:00,17.92,17.92,26.87,26.87,43.81,15.38,0.32,43.81,0.92,43.81,0.32,0.01,0.01,26.87,23.03,43.81,0.92
2016-07-04 00:00:00+00:00,17.93,17.93,27.58,27.58,44.41,15.75,0.22,44.41,0.01,44.41,0.22,9.25,0.01,27.58,25.63,44.41,0.01
2016-07-05 00:00:00+00:00,17.95,17.95,28.94,28.94,44.32,17.01,0.22,44.32,5.27,44.32,0.22,10.87,0.01,28.94,28.44,44.32,5.27
2016-07-06 00:00:00+00:00,17.89,17.89,30.94,30.94,44.62,17.93,0.18,44.62,9.19,44.62,0.18,0.01,0.01,30.94,31.1,44.62,9.19
2016-07-07 00:00:00+00:00,17.95,17.95,33.25,33.25,45.49,19.11,0.17,45.49,10.92,45.49,0.17,3.1,2.84,33.25,32.43,45.49,10.92
2016-07-08 00:00:00+00:00,17.67,17.67,34.0,34.0,45.63,19.78,0.34,45.63,11.54,45.63,0.34,19.97,19.21,34.0,33.05,45.63,11.54
2016-07-09 00:00:00+00:00,17.01,17.01,33.69,33.69,45.67,20.3,0.34,45.67,11.35,45.67,0.34,41.91,22.83,33.69,33.42,45.67,11.35
2016-07-10 00:00:00+00:00,16.11,16.11,32.52,32.52,45.94,20.79,0.28,45.94,10.7,45.94,0.28,39.89,24.67,32.52,33.37,45.94,10.7
2016-07-11 00:00:00+00:00,14.57,14.57,31.99,31.99,46.16,22.53,0.47,46.16,11.2,46.16,0.47,37.19,28.09,31.99,33.69,46.16,11.2
2016-07-12 00:00:00+00:00,12.74,12.74,32.91,32.91,46.72,23.49,0.55,46.72,10.45,46.72,0.55,38.63,31.15,32.91,34.6,46.72,10.45
